day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range,ticker
workday,off,9,-2.4000000000000004,-2.2,0.2155172413793103,0.7844827586206897,114,ETH
workday,off,9,-2.2,-2.0,0.2697368421052631,0.7302631578947368,150,ETH
workday,off,9,-2.0,-1.8,0.3176470588235294,0.6823529411764706,168,ETH
workday,off,9,-1.8,-1.6,0.3397435897435897,0.6602564102564102,154,ETH
workday,off,9,-1.6,-1.4,0.3288288288288288,0.6711711711711712,220,ETH
workday,off,9,-1.4,-1.2000000000000002,0.2947154471544715,0.7052845528455285,244,ETH
workday,off,9,-1.2000000000000002,-1.0000000000000002,0.361344537815126,0.6386554621848739,236,ETH
workday,off,9,-1.0,-0.8,0.3487544483985765,0.6512455516014235,279,ETH
workday,off,9,-0.8,-0.6000000000000001,0.4422442244224422,0.5577557755775577,301,ETH
workday,off,9,-0.6000000000000001,-0.4000000000000001,0.4596273291925465,0.5403726708074534,320,ETH
workday,off,9,-0.4,-0.2,0.4366883116883117,0.5633116883116883,306,ETH
workday,off,9,-0.2,0.0,0.4903225806451612,0.5096774193548388,308,ETH
workday,off,9,0.0,0.2,0.4835820895522388,0.5164179104477612,333,ETH
workday,off,9,0.2,0.4,0.5317220543806647,0.4682779456193353,329,ETH
workday,off,9,0.4,0.6000000000000001,0.5377906976744186,0.4622093023255814,342,ETH
workday,off,9,0.6000000000000001,0.8,0.6357142857142857,0.3642857142857143,278,ETH
workday,off,9,0.8,1.0,0.6496062992125984,0.3503937007874016,252,ETH
workday,off,9,1.0,1.2,0.6540084388185654,0.3459915611814346,235,ETH
workday,off,9,1.2000000000000002,1.4,0.6633165829145728,0.3366834170854271,197,ETH
workday,off,9,1.4,1.6,0.6969026548672567,0.3030973451327433,224,ETH
workday,off,9,1.6,1.8,0.6647058823529411,0.3352941176470588,168,ETH
workday,off,9,1.8,2.0,0.6783216783216783,0.3216783216783216,141,ETH
workday,off,9,2.0,2.2,0.7647058823529411,0.2352941176470588,151,ETH
workday,off,9,2.2,2.4000000000000004,0.7936507936507936,0.2063492063492064,124,ETH
workday,off,9,2.4000000000000004,2.6000000000000005,0.7786259541984732,0.2213740458015267,129,ETH
workday,off,9,2.6,2.8000000000000003,0.7857142857142857,0.2142857142857143,82,ETH
workday,off,9,2.8000000000000003,3.0000000000000004,0.797979797979798,0.202020202020202,97,ETH
workday,off,9,3.0,3.2,0.7903225806451613,0.2096774193548387,60,ETH
workday,off,9,3.2,3.4000000000000004,0.8285714285714286,0.1714285714285713,68,ETH
workday,off,9,3.4000000000000004,3.6000000000000005,0.8051948051948052,0.1948051948051947,75,ETH
workday,off,9,3.6,3.8,0.8620689655172413,0.1379310344827586,56,ETH
workday,off,9,3.8,4.0,0.75,0.25,54,ETH
workday,off,9,4.0,4.2,0.8627450980392157,0.1372549019607842,49,ETH
workday,off,9,4.2,4.4,0.8070175438596491,0.1929824561403509,55,ETH
workday,off,9,4.4,4.6000000000000005,0.9047619047619048,0.0952380952380952,40,ETH
workday,off,9,4.6000000000000005,4.800000000000001,0.8292682926829268,0.1707317073170732,39,ETH
workday,off,9,4.800000000000001,5.000000000000001,0.8064516129032258,0.1935483870967742,29,ETH
workday,off,9,5.0,5.2,0.96,0.04,23,ETH
workday,off,9,5.2,5.4,0.9393939393939394,0.0606060606060605,31,ETH
workday,off,9,5.4,5.6000000000000005,0.8235294117647058,0.1764705882352941,32,ETH
workday,off,9,5.6000000000000005,5.800000000000001,0.8333333333333334,0.1666666666666666,22,ETH
workday,off,9,6.0,6.2,0.8260869565217391,0.1739130434782608,21,ETH
workday,off,10,-8.200000000000001,-8.000000000000002,0.2083333333333333,0.7916666666666666,22,ETH
workday,off,10,-6.4,-6.2,0.1304347826086956,0.8695652173913043,21,ETH
workday,off,10,-6.2,-6.0,0.1111111111111111,0.8888888888888888,25,ETH
workday,off,10,-6.0,-5.8,0.2580645161290322,0.7419354838709677,29,ETH
workday,off,10,-5.6000000000000005,-5.4,0.1785714285714285,0.8214285714285714,26,ETH
workday,off,10,-5.4,-5.2,0.1785714285714285,0.8214285714285714,26,ETH
workday,off,10,-5.2,-5.0,0.1351351351351351,0.8648648648648649,35,ETH
workday,off,10,-5.0,-4.8,0.1351351351351351,0.8648648648648649,35,ETH
workday,off,10,-4.800000000000001,-4.6000000000000005,0.1395348837209302,0.8604651162790697,41,ETH
workday,off,10,-4.6000000000000005,-4.4,0.073170731707317,0.926829268292683,39,ETH
workday,off,10,-4.4,-4.2,0.1632653061224489,0.8367346938775511,47,ETH
workday,off,10,-4.2,-4.0,0.2,0.8,53,ETH
workday,off,10,-4.0,-3.8,0.1458333333333333,0.8541666666666666,46,ETH
workday,off,10,-3.8,-3.6,0.2243589743589743,0.7756410256410257,76,ETH
workday,off,10,-3.6,-3.4,0.1866666666666666,0.8133333333333334,73,ETH
workday,off,10,-3.4000000000000004,-3.2,0.1666666666666666,0.8333333333333334,70,ETH
workday,off,10,-3.2,-3.0,0.175,0.825,98,ETH
workday,off,10,-3.0,-2.8,0.2142857142857142,0.7857142857142857,96,ETH
workday,off,10,-2.8000000000000003,-2.6,0.34,0.6599999999999999,98,ETH
workday,off,10,-2.6,-2.4,0.2264150943396226,0.7735849056603774,104,ETH
workday,off,10,-2.4000000000000004,-2.2,0.2043795620437956,0.7956204379562044,135,ETH
workday,off,10,-2.2,-2.0,0.3106060606060606,0.6893939393939394,130,ETH
workday,off,10,-2.0,-1.8,0.308139534883721,0.691860465116279,170,ETH
workday,off,10,-1.8,-1.6,0.3011363636363637,0.6988636363636362,174,ETH
workday,off,10,-1.6,-1.4,0.314410480349345,0.685589519650655,227,ETH
workday,off,10,-1.4,-1.2000000000000002,0.2709251101321586,0.7290748898678414,225,ETH
workday,off,10,-1.2000000000000002,-1.0000000000000002,0.3744394618834081,0.6255605381165918,221,ETH
workday,off,10,-1.0,-0.8,0.3359073359073359,0.6640926640926641,257,ETH
workday,off,10,-0.8,-0.6000000000000001,0.403169014084507,0.596830985915493,282,ETH
workday,off,10,-0.6000000000000001,-0.4000000000000001,0.3777372262773723,0.6222627737226277,272,ETH
workday,off,10,-0.4,-0.2,0.4697885196374622,0.5302114803625377,329,ETH
workday,off,10,-0.2,0.0,0.5,0.5,279,ETH
workday,off,10,0.0,0.2,0.4862637362637362,0.5137362637362637,362,ETH
workday,off,10,0.2,0.4,0.5631067961165048,0.4368932038834952,307,ETH
workday,off,10,0.4,0.6000000000000001,0.5442622950819672,0.4557377049180328,303,ETH
workday,off,10,0.6000000000000001,0.8,0.6564885496183206,0.3435114503816794,260,ETH
workday,off,10,0.8,1.0,0.6036036036036037,0.3963963963963963,220,ETH
workday,off,10,1.0,1.2,0.6877470355731226,0.3122529644268774,251,ETH
workday,off,10,1.2000000000000002,1.4,0.625,0.375,198,ETH
workday,off,10,1.4,1.6,0.7156862745098039,0.284313725490196,202,ETH
workday,off,10,1.6,1.8,0.6820652173913043,0.3179347826086957,182,ETH
workday,off,10,1.8,2.0,0.8,0.1999999999999999,173,ETH
workday,off,10,2.0,2.2,0.7286821705426356,0.2713178294573644,127,ETH
workday,off,10,2.2,2.4000000000000004,0.7816901408450704,0.2183098591549296,140,ETH
workday,off,10,2.4000000000000004,2.6000000000000005,0.7247706422018348,0.2752293577981651,107,ETH
workday,off,10,2.6,2.8000000000000003,0.794392523364486,0.205607476635514,105,ETH
workday,off,10,2.8000000000000003,3.0000000000000004,0.8191489361702128,0.1808510638297872,92,ETH
workday,off,10,3.0,3.2,0.7926829268292683,0.2073170731707316,80,ETH
workday,off,10,3.2,3.4000000000000004,0.8076923076923077,0.1923076923076923,76,ETH
workday,off,10,3.4000000000000004,3.6000000000000005,0.8461538461538461,0.1538461538461538,63,ETH
workday,off,10,3.6,3.8,0.8387096774193549,0.1612903225806451,60,ETH
workday,off,10,3.8,4.0,0.8461538461538461,0.1538461538461538,50,ETH
workday,off,10,4.0,4.2,0.7868852459016393,0.2131147540983606,59,ETH
workday,off,10,4.2,4.4,0.8461538461538461,0.1538461538461538,50,ETH
workday,off,10,4.4,4.6000000000000005,0.84,0.16,48,ETH
workday,off,10,4.6000000000000005,4.800000000000001,0.8809523809523809,0.119047619047619,40,ETH
workday,off,10,4.800000000000001,5.000000000000001,0.9347826086956522,0.0652173913043477,44,ETH
workday,off,10,5.0,5.2,0.8620689655172413,0.1379310344827586,27,ETH
workday,off,10,5.2,5.4,0.8055555555555556,0.1944444444444444,34,ETH
workday,off,10,5.4,5.6000000000000005,0.8787878787878788,0.1212121212121212,31,ETH
workday,off,11,-7.2,-7.0,0.2083333333333333,0.7916666666666666,22,ETH
workday,off,11,-6.4,-6.2,0.2083333333333333,0.7916666666666666,22,ETH
workday,off,11,-6.2,-6.0,0.2068965517241379,0.7931034482758621,27,ETH
workday,off,11,-6.0,-5.8,0.1851851851851851,0.8148148148148149,25,ETH
workday,off,11,-5.800000000000001,-5.6000000000000005,0.1111111111111111,0.8888888888888888,25,ETH
workday,off,11,-5.6000000000000005,-5.4,0.2,0.8,23,ETH
workday,off,11,-5.4,-5.2,0.1304347826086956,0.8695652173913043,21,ETH
workday,off,11,-5.2,-5.0,0.1388888888888889,0.8611111111111112,34,ETH
workday,off,11,-5.0,-4.8,0.119047619047619,0.8809523809523809,40,ETH
workday,off,11,-4.800000000000001,-4.6000000000000005,0.1914893617021276,0.8085106382978724,45,ETH
workday,off,11,-4.6000000000000005,-4.4,0.135593220338983,0.864406779661017,57,ETH
workday,off,11,-4.4,-4.2,0.1153846153846153,0.8846153846153846,50,ETH
workday,off,11,-4.2,-4.0,0.1590909090909091,0.8409090909090909,42,ETH
workday,off,11,-4.0,-3.8,0.123076923076923,0.8769230769230769,63,ETH
workday,off,11,-3.8,-3.6,0.1975308641975308,0.8024691358024691,79,ETH
workday,off,11,-3.6,-3.4,0.1455696202531645,0.8544303797468354,77,ETH
workday,off,11,-3.4000000000000004,-3.2,0.2142857142857142,0.7857142857142857,82,ETH
workday,off,11,-3.2,-3.0,0.1847826086956521,0.8152173913043479,90,ETH
workday,off,11,-3.0,-2.8,0.2389380530973451,0.7610619469026548,111,ETH
workday,off,11,-2.8000000000000003,-2.6,0.2298850574712643,0.7701149425287357,85,ETH
workday,off,11,-2.6,-2.4,0.2336065573770492,0.7663934426229508,120,ETH
workday,off,11,-2.4000000000000004,-2.2,0.2076923076923077,0.7923076923076923,128,ETH
workday,off,11,-2.2,-2.0,0.2896551724137931,0.7103448275862069,143,ETH
workday,off,11,-2.0,-1.8,0.2752808988764045,0.7247191011235955,176,ETH
workday,off,11,-1.8,-1.6,0.310126582278481,0.689873417721519,156,ETH
workday,off,11,-1.6,-1.4,0.3128078817733989,0.687192118226601,201,ETH
workday,off,11,-1.4,-1.2000000000000002,0.2831632653061224,0.7168367346938775,194,ETH
workday,off,11,-1.2000000000000002,-1.0000000000000002,0.3220338983050847,0.6779661016949152,234,ETH
workday,off,11,-1.0,-0.8,0.3272058823529412,0.6727941176470589,270,ETH
workday,off,11,-0.8,-0.6000000000000001,0.39198606271777,0.60801393728223,285,ETH
workday,off,11,-0.6000000000000001,-0.4000000000000001,0.4160583941605839,0.583941605839416,272,ETH
workday,off,11,-0.4,-0.2,0.4366883116883117,0.5633116883116883,306,ETH
workday,off,11,-0.2,0.0,0.520618556701031,0.479381443298969,289,ETH
workday,off,11,0.0,0.2,0.5349544072948329,0.4650455927051671,327,ETH
workday,off,11,0.2,0.4,0.5452830188679245,0.4547169811320755,263,ETH
workday,off,11,0.4,0.6000000000000001,0.5800711743772242,0.4199288256227758,279,ETH
workday,off,11,0.6000000000000001,0.8,0.6088709677419355,0.3911290322580645,246,ETH
workday,off,11,0.8,1.0,0.6850393700787402,0.3149606299212598,252,ETH
workday,off,11,1.0,1.2,0.6843137254901961,0.3156862745098039,253,ETH
workday,off,11,1.2000000000000002,1.4,0.6403940886699507,0.3596059113300492,201,ETH
workday,off,11,1.4,1.6,0.6704545454545454,0.3295454545454546,174,ETH
workday,off,11,1.6,1.8,0.7049180327868853,0.2950819672131147,181,ETH
workday,off,11,1.8,2.0,0.7621951219512195,0.2378048780487804,162,ETH
workday,off,11,2.0,2.2,0.7573529411764706,0.2426470588235294,134,ETH
workday,off,11,2.2,2.4000000000000004,0.7862595419847328,0.2137404580152672,129,ETH
workday,off,11,2.4000000000000004,2.6000000000000005,0.7416666666666667,0.2583333333333333,118,ETH
workday,off,11,2.6,2.8000000000000003,0.8018867924528302,0.1981132075471697,104,ETH
workday,off,11,2.8000000000000003,3.0000000000000004,0.7692307692307693,0.2307692307692307,102,ETH
workday,off,11,3.0,3.2,0.7532467532467533,0.2467532467532467,75,ETH
workday,off,11,3.2,3.4000000000000004,0.7865168539325843,0.2134831460674157,87,ETH
workday,off,11,3.4000000000000004,3.6000000000000005,0.8591549295774648,0.1408450704225352,69,ETH
workday,off,11,3.6,3.8,0.8,0.1999999999999999,68,ETH
workday,off,11,3.8,4.0,0.8923076923076924,0.1076923076923076,63,ETH
workday,off,11,4.0,4.2,0.85,0.15,58,ETH
workday,off,11,4.2,4.4,0.875,0.125,46,ETH
workday,off,11,4.4,4.6000000000000005,0.8780487804878049,0.1219512195121951,39,ETH
workday,off,11,4.6000000000000005,4.800000000000001,0.8571428571428571,0.1428571428571429,40,ETH
workday,off,11,4.800000000000001,5.000000000000001,0.9090909090909092,0.0909090909090909,42,ETH
workday,off,11,5.0,5.2,0.918918918918919,0.081081081081081,35,ETH
workday,off,11,5.2,5.4,0.8823529411764706,0.1176470588235294,32,ETH
workday,off,11,5.4,5.6000000000000005,0.8518518518518519,0.1481481481481481,25,ETH
workday,off,11,5.6000000000000005,5.800000000000001,0.8620689655172413,0.1379310344827586,27,ETH
workday,off,11,5.800000000000001,6.000000000000001,0.8636363636363636,0.1363636363636363,20,ETH
workday,off,11,6.0,6.2,0.9130434782608696,0.0869565217391304,21,ETH
workday,off,12,-7.2,-7.0,0.217391304347826,0.782608695652174,21,ETH
workday,off,12,-6.6000000000000005,-6.4,0.1538461538461538,0.8461538461538461,24,ETH
workday,off,12,-6.0,-5.8,0.09375,0.90625,30,ETH
workday,off,12,-5.800000000000001,-5.6000000000000005,0.2857142857142857,0.7142857142857143,26,ETH
workday,off,12,-5.6000000000000005,-5.4,0.2121212121212121,0.7878787878787878,31,ETH
workday,off,12,-5.4,-5.2,0.0857142857142857,0.9142857142857144,33,ETH
workday,off,12,-5.2,-5.0,0.1428571428571428,0.8571428571428572,33,ETH
workday,off,12,-5.0,-4.8,0.1111111111111111,0.8888888888888888,43,ETH
workday,off,12,-4.800000000000001,-4.6000000000000005,0.0689655172413793,0.9310344827586208,27,ETH
workday,off,12,-4.6000000000000005,-4.4,0.1186440677966101,0.8813559322033898,57,ETH
workday,off,12,-4.4,-4.2,0.0652173913043478,0.9347826086956522,44,ETH
workday,off,12,-4.2,-4.0,0.1296296296296296,0.8703703703703703,52,ETH
workday,off,12,-4.0,-3.8,0.1194029850746268,0.8805970149253731,65,ETH
workday,off,12,-3.8,-3.6,0.1842105263157894,0.8157894736842105,74,ETH
workday,off,12,-3.6,-3.4,0.2159090909090909,0.7840909090909091,86,ETH
workday,off,12,-3.4000000000000004,-3.2,0.2272727272727272,0.7727272727272727,64,ETH
workday,off,12,-3.2,-3.0,0.1617647058823529,0.8382352941176471,66,ETH
workday,off,12,-3.0,-2.8,0.1829268292682926,0.8170731707317074,121,ETH
workday,off,12,-2.8000000000000003,-2.6,0.2068965517241379,0.7931034482758621,114,ETH
workday,off,12,-2.6,-2.4,0.2148760330578512,0.7851239669421488,119,ETH
workday,off,12,-2.4000000000000004,-2.2,0.2671755725190839,0.732824427480916,129,ETH
workday,off,12,-2.2,-2.0,0.2767295597484276,0.7232704402515724,157,ETH
workday,off,12,-2.0,-1.8,0.283625730994152,0.7163742690058479,169,ETH
workday,off,12,-1.8,-1.6,0.3117647058823529,0.6882352941176471,168,ETH
workday,off,12,-1.6,-1.4,0.2792553191489361,0.7207446808510638,186,ETH
workday,off,12,-1.4,-1.2000000000000002,0.3099547511312217,0.6900452488687783,219,ETH
workday,off,12,-1.2000000000000002,-1.0000000000000002,0.3665158371040724,0.6334841628959276,219,ETH
workday,off,12,-1.0,-0.8,0.3111111111111111,0.6888888888888889,223,ETH
workday,off,12,-0.8,-0.6000000000000001,0.40625,0.59375,254,ETH
workday,off,12,-0.6000000000000001,-0.4000000000000001,0.4075342465753425,0.5924657534246576,290,ETH
workday,off,12,-0.4,-0.2,0.4420529801324503,0.5579470198675497,300,ETH
workday,off,12,-0.2,0.0,0.5230496453900709,0.4769503546099291,280,ETH
workday,off,12,0.0,0.2,0.5351170568561873,0.4648829431438127,297,ETH
workday,off,12,0.2,0.4,0.5735294117647058,0.4264705882352941,236,ETH
workday,off,12,0.4,0.6000000000000001,0.5483333333333333,0.4516666666666666,298,ETH
workday,off,12,0.6000000000000001,0.8,0.6200787401574803,0.3799212598425197,252,ETH
workday,off,12,0.8,1.0,0.5769230769230769,0.4230769230769231,258,ETH
workday,off,12,1.0,1.2,0.5804878048780487,0.4195121951219512,203,ETH
workday,off,12,1.2000000000000002,1.4,0.726775956284153,0.2732240437158469,181,ETH
workday,off,12,1.4,1.6,0.7488151658767772,0.2511848341232228,209,ETH
workday,off,12,1.6,1.8,0.7329545454545454,0.2670454545454546,174,ETH
workday,off,12,1.8,2.0,0.7471264367816092,0.2528735632183908,172,ETH
workday,off,12,2.0,2.2,0.773049645390071,0.2269503546099289,139,ETH
workday,off,12,2.2,2.4000000000000004,0.8416666666666667,0.1583333333333333,118,ETH
workday,off,12,2.4000000000000004,2.6000000000000005,0.7555555555555555,0.2444444444444444,133,ETH
workday,off,12,2.6,2.8000000000000003,0.7570093457943925,0.2429906542056075,105,ETH
workday,off,12,2.8000000000000003,3.0000000000000004,0.8505747126436781,0.1494252873563218,85,ETH
workday,off,12,3.0,3.2,0.8089887640449438,0.1910112359550562,87,ETH
workday,off,12,3.2,3.4000000000000004,0.7530864197530865,0.2469135802469134,79,ETH
workday,off,12,3.4000000000000004,3.6000000000000005,0.9365079365079364,0.0634920634920634,61,ETH
workday,off,12,3.6,3.8,0.7910447761194029,0.208955223880597,65,ETH
workday,off,12,3.8,4.0,0.8472222222222222,0.1527777777777778,70,ETH
workday,off,12,4.0,4.2,0.7936507936507936,0.2063492063492064,61,ETH
workday,off,12,4.2,4.4,0.9215686274509804,0.0784313725490196,49,ETH
workday,off,12,4.4,4.6000000000000005,0.903846153846154,0.0961538461538461,50,ETH
workday,off,12,4.6000000000000005,4.800000000000001,0.8727272727272727,0.1272727272727273,53,ETH
workday,off,12,4.800000000000001,5.000000000000001,0.8947368421052632,0.1052631578947368,36,ETH
workday,off,12,5.0,5.2,0.7777777777777778,0.2222222222222222,25,ETH
workday,off,12,5.2,5.4,0.8780487804878049,0.1219512195121951,39,ETH
workday,off,12,5.4,5.6000000000000005,0.9210526315789472,0.0789473684210526,36,ETH
workday,off,12,5.6000000000000005,5.800000000000001,0.9393939393939394,0.0606060606060605,31,ETH
workday,off,12,5.800000000000001,6.000000000000001,0.7931034482758621,0.2068965517241379,27,ETH
workday,off,12,6.0,6.2,0.6818181818181818,0.3181818181818182,20,ETH
workday,off,12,6.2,6.4,0.9565217391304348,0.0434782608695651,21,ETH
workday,off,12,6.4,6.6000000000000005,0.875,0.125,22,ETH
workday,off,13,-7.4,-7.2,0.1304347826086956,0.8695652173913043,21,ETH
workday,off,13,-7.2,-7.0,0.1363636363636363,0.8636363636363636,20,ETH
workday,off,13,-6.6000000000000005,-6.4,0.0909090909090909,0.9090909090909092,20,ETH
workday,off,13,-6.4,-6.2,0.15625,0.84375,30,ETH
workday,off,13,-6.2,-6.0,0.1428571428571428,0.8571428571428572,26,ETH
workday,off,13,-6.0,-5.8,0.0769230769230769,0.9230769230769232,24,ETH
workday,off,13,-5.800000000000001,-5.6000000000000005,0.1538461538461538,0.8461538461538461,24,ETH
workday,off,13,-5.6000000000000005,-5.4,0.1666666666666666,0.8333333333333334,34,ETH
workday,off,13,-5.4,-5.2,0.1666666666666666,0.8333333333333334,34,ETH
workday,off,13,-5.2,-5.0,0.074074074074074,0.925925925925926,25,ETH
workday,off,13,-5.0,-4.8,0.074074074074074,0.925925925925926,25,ETH
workday,off,13,-4.800000000000001,-4.6000000000000005,0.2075471698113207,0.7924528301886793,51,ETH
workday,off,13,-4.6000000000000005,-4.4,0.1818181818181818,0.8181818181818181,42,ETH
workday,off,13,-4.4,-4.2,0.1428571428571428,0.8571428571428572,54,ETH
workday,off,13,-4.2,-4.0,0.1451612903225806,0.8548387096774194,60,ETH
workday,off,13,-4.0,-3.8,0.2,0.8,68,ETH
workday,off,13,-3.8,-3.6,0.081081081081081,0.9189189189189187,72,ETH
workday,off,13,-3.6,-3.4,0.1621621621621621,0.8378378378378378,72,ETH
workday,off,13,-3.4000000000000004,-3.2,0.2337662337662337,0.7662337662337663,75,ETH
workday,off,13,-3.2,-3.0,0.0816326530612244,0.9183673469387756,96,ETH
workday,off,13,-3.0,-2.8,0.196078431372549,0.803921568627451,100,ETH
workday,off,13,-2.8000000000000003,-2.6,0.2079207920792079,0.7920792079207921,99,ETH
workday,off,13,-2.6,-2.4,0.2032520325203252,0.7967479674796748,121,ETH
workday,off,13,-2.4000000000000004,-2.2,0.1908396946564885,0.8091603053435115,129,ETH
workday,off,13,-2.2,-2.0,0.2733333333333333,0.7266666666666667,148,ETH
workday,off,13,-2.0,-1.8,0.2275449101796407,0.7724550898203593,165,ETH
workday,off,13,-1.8,-1.6,0.3262195121951219,0.6737804878048781,162,ETH
workday,off,13,-1.6,-1.4,0.244131455399061,0.755868544600939,211,ETH
workday,off,13,-1.4,-1.2000000000000002,0.2884615384615384,0.7115384615384616,206,ETH
workday,off,13,-1.2000000000000002,-1.0000000000000002,0.35,0.65,218,ETH
workday,off,13,-1.0,-0.8,0.365079365079365,0.6349206349206349,250,ETH
workday,off,13,-0.8,-0.6000000000000001,0.3622881355932203,0.6377118644067796,234,ETH
workday,off,13,-0.6000000000000001,-0.4000000000000001,0.4117647058823529,0.5882352941176471,270,ETH
workday,off,13,-0.4,-0.2,0.4684210526315789,0.531578947368421,283,ETH
workday,off,13,-0.2,0.0,0.4539007092198581,0.5460992907801419,280,ETH
workday,off,13,0.0,0.2,0.5483870967741935,0.4516129032258065,277,ETH
workday,off,13,0.2,0.4,0.5182186234817814,0.4817813765182186,245,ETH
workday,off,13,0.4,0.6000000000000001,0.5755395683453237,0.4244604316546763,276,ETH
